entry_i,exit_i,entry_time,exit_time,entry_price,exit_price,direction,ret,pnl,hold_bars,mae_pct,mfe_pct,trade_efficiency_pct,edge_ratio,entry_regime,hold_sec,hour,weekday,session,year,month,equity,cum_profit,cum_loss
422,473,2022-02-22 18:00:00,2022-03-01 03:00:00,225.9380985318422,227.7517448035386,1,0.008027182150693424,916.7035805345106,51,-4.454253403147623,0.8101443297254818,0.990833590529905,0.181881059832157,Sideways,550800.0,18,Tuesday,NY,2022,2,115116.62620909,27977.446051575836,12860.819842485842
473,477,2022-03-01 03:00:00,2022-03-01 15:00:00,227.7517448035386,223.6632029404244,-1,0.01795174770951158,2066.544630875732,4,-0.0,1.7951747709511578,1.0,1.7951747709511578,Sideways,43200.0,3,Tuesday,Asia,2022,3,117183.17083996572,30043.990682451567,12860.819842485842
477,486,2022-03-01 15:00:00,2022-03-02 18:00:00,223.6632029404244,227.544971416006,1,0.017355418435170744,2033.762963487704,9,-0.4976808328225557,1.7355418435170744,1.0,3.487258759141059,Sideways,97200.0,15,Tuesday,NY_overlap,2022,3,119216.93380345343,32077.753645939272,12860.819842485842
486,488,2022-03-02 18:00:00,2022-03-03 00:00:00,227.544971416006,224.3003794665187,-1,0.014259123940627227,1699.929034924994,2,-0.0,1.4259123940627227,1.0,1.4259123940627227,Sideways,21600.0,18,Wednesday,NY,2022,3,120916.86283837842,33777.682680864265,12860.819842485842
488,489,2022-03-03 00:00:00,2022-03-03 03:00:00,224.3003794665187,225.3868298959666,1,0.004843729787849416,585.6886103835557,1,0.0,0.48437297878494157,1.0,0.48437297878494157,Sideways,10800.0,0,Thursday,Asia,2022,3,121502.55144876198,34363.37129124782,12860.819842485842
489,490,2022-03-03 03:00:00,2022-03-03 06:00:00,225.3868298959666,224.5871028765038,-1,0.0035482420149923755,431.12045797927,1,-0.0,0.35482420149923755,1.0,0.35482420149923755,Sideways,10800.0,3,Thursday,Asia,2022,3,121933.67190674125,34794.49174922709,12860.819842485842
490,499,2022-03-03 06:00:00,2022-03-04 09:00:00,224.5871028765038,225.6088847651396,1,0.004549601805040826,554.7496538021659,9,-0.77863963906738,1.2500570537008038,0.3639515325777887,1.6054372150871572,Sideways,97200.0,6,Thursday,Asia,2022,3,122488.42156054341,35349.24140302926,12860.819842485842
499,501,2022-03-04 09:00:00,2022-03-04 15:00:00,225.6088847651396,223.011139360024,-1,0.011514375454760417,1410.3776747090678,2,-0.0,1.1514375454760417,1.0,1.1514375454760417,Sideways,21600.0,9,Friday,London,2022,3,123898.79923525247,36759.61907773832,12860.819842485842
501,503,2022-03-04 15:00:00,2022-03-04 21:00:00,223.011139360024,226.7357123189851,1,0.0167012866247378,2069.269358488796,2,0.0,1.67012866247378,1.0,1.67012866247378,Sideways,21600.0,15,Friday,NY_overlap,2022,3,125968.06859374128,38828.88843622712,12860.819842485842
503,555,2022-03-04 21:00:00,2022-03-11 09:00:00,226.7357123189851,227.9385768085959,-1,-0.0053051390859792935,-668.2781242819775,52,-4.906722530631913,0.6675662390332571,-0.7946985296413409,0.13605135298883192,Sideways,561600.0,21,Friday,Late,2022,3,125299.7904694593,38828.88843622712,13529.09796676782
555,589,2022-03-11 09:00:00,2022-03-15 15:00:00,227.9385768085959,228.6978821164248,1,0.0033311838586520537,417.39663950434726,34,-4.638737966370233,0.33311838586520537,1.0,0.07181228779901687,Sideways,367200.0,9,Friday,London,2022,3,125717.18710896364,39246.285075731466,13529.09796676782
589,658,2022-03-15 15:00:00,2022-03-24 06:00:00,228.6978821164248,230.3637402045776,-1,-0.007284099322374837,-915.7364774312728,69,-4.327302139892719,0.9861307081025394,-0.7386545477719192,0.22788579956355606,Sideways,745200.0,15,Tuesday,NY_overlap,2022,3,124801.45063153237,39246.285075731466,14444.834444199092
658,659,2022-03-24 06:00:00,2022-03-24 09:00:00,230.3637402045776,232.6268681277911,1,0.009824149934376525,1226.068163031864,1,0.0,0.9824149934376525,1.0,0.9824149934376525,Sideways,10800.0,6,Thursday,Asia,2022,3,126027.51879456424,40472.35323876333,14444.834444199092
659,727,2022-03-24 09:00:00,2022-04-01 21:00:00,232.6268681277911,239.772032882146,-1,-0.030715131110434557,-3870.951763297796,68,-7.9694730531618685,-0.0,0.0,-0.0,Sideways,734400.0,9,Thursday,London,2022,3,122156.56703126644,40472.35323876333,18315.786207496887
727,739,2022-04-01 21:00:00,2022-04-03 09:00:00,239.772032882146,245.990761475446,1,0.02593600478983582,3168.253307632827,12,-0.1196455784397088,2.593600478983582,1.0,21.677361694486155,Sideways,129600.0,21,Friday,Late,2022,4,125324.82033889927,43640.60654639616,18315.786207496887
739,753,2022-04-03 09:00:00,2022-04-05 03:00:00,245.990761475446,239.7762513530194,-1,0.025263185028381208,3166.1041248702445,14,-0.0,2.7875648635962924,0.9062815132412264,2.7875648635962924,Sideways,151200.0,9,Sunday,London,2022,4,128490.92446376951,46806.7106712664,18315.786207496887
753,780,2022-04-05 03:00:00,2022-04-08 12:00:00,239.7762513530194,243.450889993694,1,0.01532528188233484,1969.1596367290613,27,-2.317557982216789,1.532528188233484,1.0,0.6612685421434812,Sideways,291600.0,3,Tuesday,Asia,2022,4,130460.08410049857,48775.870307995465,18315.786207496887
780,805,2022-04-08 12:00:00,2022-04-11 15:00:00,243.450889993694,238.8348847354755,-1,0.01896072451547859,2473.6177148957217,25,-1.4738313496509114,1.9175901557638264,0.9887787783269066,1.3010919846548403,Sideways,270000.0,12,Friday,London,2022,4,132933.7018153943,51249.488022891186,18315.786207496887
805,825,2022-04-11 15:00:00,2022-04-14 03:00:00,238.8348847354755,247.3207443594902,1,0.03553023518073295,4723.165688946387,20,-1.4588158862365197,3.553023518073295,1.0,2.4355530753366357,Sideways,216000.0,15,Monday,NY_overlap,2022,4,137656.86750434068,55972.65371183757,18315.786207496887
825,957,2022-04-14 03:00:00,2022-04-30 15:00:00,247.3207443594902,278.6442260444294,-1,-0.1266512510548219,-17434.414485712605,132,-24.663825179935884,1.6744684743587146,-7.563668889217315,0.06789167787812983,Sideways,1425600.0,3,Thursday,Asia,2022,4,120222.45301862808,55972.65371183757,35750.200693209496
957,967,2022-04-30 15:00:00,2022-05-01 21:00:00,278.6442260444294,284.9133295664452,1,0.02249859475292415,2704.8362506685758,10,-1.1978896887045787,2.249859475292415,1.0,1.8781858601065822,Sideways,108000.0,15,Saturday,NY_overlap,2022,4,122927.28926929666,58677.489962506144,35750.200693209496
967,968,2022-05-01 21:00:00,2022-05-02 00:00:00,284.9133295664452,281.6828193161782,-1,0.011338571821763788,1393.819898234653,1,-0.0,1.1338571821763788,1.0,1.1338571821763788,Sideways,10800.0,21,Sunday,Late,2022,5,124321.10916753131,60071.309860740796,35750.200693209496
968,969,2022-05-02 00:00:00,2022-05-02 03:00:00,281.6828193161782,283.3085415443408,1,0.005771463918563535,717.5147958762053,1,0.0,0.5771463918563535,1.0,0.5771463918563535,Sideways,10800.0,0,Monday,Asia,2022,5,125038.62396340752,60788.824656617,35750.200693209496
969,973,2022-05-02 03:00:00,2022-05-02 15:00:00,283.3085415443408,280.5559522050602,-1,0.009715871340398086,1214.8591830088844,4,-0.4893011280465043,0.9715871340398086,1.0,1.985662975924034,Sideways,43200.0,3,Monday,Asia,2022,5,126253.4831464164,62003.68383962588,35750.200693209496
973,984,2022-05-02 15:00:00,2022-05-04 00:00:00,280.5559522050602,284.9746628730406,1,0.01574983753953907,1988.4718483569923,11,-0.446987473943683,1.7324321661084552,0.9091171272187684,3.87579578197918,Bearish,118800.0,15,Monday,NY_overlap,2022,5,128241.95499477339,63992.15568798287,35750.200693209496
984,1004,2022-05-04 00:00:00,2022-05-06 12:00:00,284.9746628730406,281.1442535271418,-1,0.013441227747342799,1723.7293238492346,20,-1.4948732478963889,1.3441227747342799,1.0,0.8991550130593028,Bearish,216000.0,0,Wednesday,Asia,2022,5,129965.68431862263,65715.8850118321,35750.200693209496
1004,1007,2022-05-06 12:00:00,2022-05-06 21:00:00,281.1442535271418,284.8930346619998,1,0.013334013012277657,1732.9641258540842,3,0.0,1.3334013012277657,1.0,1.3334013012277657,Sideways,32400.0,12,Friday,London,2022,5,131698.6484444767,67448.84913768618,35750.200693209496
1007,1065,2022-05-06 21:00:00,2022-05-14 03:00:00,284.8930346619998,287.7930336608469,-1,-0.010179255531072018,-1340.5941956131487,58,-7.2442272715993905,0.48296548701203257,-2.107656924731438,0.06666901367182021,Sideways,626400.0,21,Friday,Late,2022,5,130358.05424886355,67448.84913768618,37090.794888822646
1065,1071,2022-05-14 03:00:00,2022-05-14 21:00:00,287.7930336608469,296.7724718916953,1,0.03120102705971095,4067.3051780700603,6,0.0,3.120102705971095,1.0,3.120102705971095,Sideways,64800.0,3,Saturday,Asia,2022,5,134425.35942693363,71516.15431575624,37090.794888822646
1071,1140,2022-05-14 21:00:00,2022-05-23 12:00:00,296.7724718916953,304.1794684402152,-1,-0.024958502725357157,-3355.0556996142386,69,-8.226397845637345,0.5923284259883199,-4.213625689787394,0.07200337706769747,Sideways,745200.0,21,Saturday,Late,2022,5,131070.30372731938,71516.15431575624,40445.850588436886
1140,1155,2022-05-23 12:00:00,2022-05-25 09:00:00,304.1794684402152,314.614107325978,1,0.03430421829346342,4496.264310852516,15,-1.021032707271996,3.4304218293463418,1.0,3.3597570429568044,Sideways,162000.0,12,Monday,London,2022,5,135566.56803817188,76012.41862660876,40445.850588436886
1155,1297,2022-05-25 09:00:00,2022-06-12 03:00:00,314.614107325978,332.0039109905097,-1,-0.055273438983185263,-7493.230426617729,142,-10.177534500205955,0.6434476397042088,-8.590199974716562,0.06322234915452145,Sideways,1533600.0,9,Wednesday,London,2022,5,128073.33761155416,76012.41862660876,47939.08101505462
1297,1351,2022-06-12 03:00:00,2022-06-18 21:00:00,332.0039109905097,331.8808904306491,1,-0.0003705394900125336,-47.45622920278833,54,-3.9144508918500076,0.8726674032915716,-0.042460562708646364,0.22293481957034858,Sideways,583200.0,3,Sunday,Asia,2022,6,128025.88138235138,76012.41862660876,47986.53724425741
1351,1363,2022-06-18 21:00:00,2022-06-20 09:00:00,331.8808904306491,324.2920344991694,-1,0.022866203358778536,2927.465838875706,12,-0.5604516610213439,2.2866203358778536,1.0,4.079959958921009,Sideways,129600.0,21,Saturday,Late,2022,6,130953.34722122707,78939.88446548447,47986.53724425741
1363,1369,2022-06-20 09:00:00,2022-06-21 03:00:00,324.2920344991694,331.9490097657961,1,0.023611357825831236,3091.986339730716,6,0.0,2.3611357825831236,1.0,2.3611357825831236,Sideways,64800.0,9,Monday,London,2022,6,134045.3335609578,82031.87080521519,47986.53724425741
1369,1371,2022-06-21 03:00:00,2022-06-21 09:00:00,331.9490097657961,324.8650331073067,-1,0.021340556682146627,2860.6020388348725,2,-0.0,2.1340556682146627,1.0,2.1340556682146627,Sideways,21600.0,3,Tuesday,Asia,2022,6,136905.93559979266,84892.47284405006,47986.53724425741
1371,1381,2022-06-21 09:00:00,2022-06-22 15:00:00,324.8650331073067,330.2469870607252,1,0.016566738198754427,2268.0847929372994,10,-0.09634882032599767,1.6566738198754427,1.0,17.194541814524165,Sideways,108000.0,9,Tuesday,London,2022,6,139174.02039272996,87160.55763698736,47986.53724425741
1381,1409,2022-06-22 15:00:00,2022-06-26 03:00:00,330.2469870607252,326.817753430733,-1,0.010383845316843554,1445.1614998813388,28,-2.3948969176366797,1.606859543991479,0.6462198488767614,0.6709514435289984,Sideways,302400.0,15,Wednesday,NY_overlap,2022,6,140619.1818926113,88605.7191368687,47986.53724425741
1409,1411,2022-06-26 03:00:00,2022-06-26 09:00:00,326.817753430733,335.9111081827102,1,0.0278239314006683,3912.5784705981164,2,0.0,2.78239314006683,1.0,2.78239314006683,Sideways,21600.0,3,Sunday,Asia,2022,6,144531.7603632094,92518.29760746683,47986.53724425741
1411,1602,2022-06-26 09:00:00,2022-07-20 06:00:00,335.9111081827102,377.9674433218979,-1,-0.12520078709725868,-18095.4901580262,191,-22.089434592120227,-0.0,0.0,-0.0,Bullish,2062800.0,9,Sunday,London,2022,6,126436.27020518322,92518.29760746683,66082.02740228361
1602,1635,2022-07-20 06:00:00,2022-07-24 09:00:00,377.9674433218979,392.013593481842,1,0.037162328153172774,4698.666163828242,33,-1.3389446489186385,3.7162328153172774,1.0,2.7754939820093307,Bearish,356400.0,6,Wednesday,Asia,2022,7,131134.93636901144,97216.96377129506,66082.02740228361
1635,1682,2022-07-24 09:00:00,2022-07-30 06:00:00,392.013593481842,394.0380574031818,-1,-0.0051642696962588275,-677.2161780113158,47,-6.063719437271686,-0.0,0.0,-0.0,Bearish,507600.0,9,Sunday,London,2022,7,130457.72019100013,97216.96377129506,66759.24358029492
1682,1750,2022-07-30 06:00:00,2022-08-07 18:00:00,394.0380574031818,388.4072583253684,1,-0.014289987913659763,-1864.2392447730003,68,-8.790993693172389,0.0,0.0,0.0,Sideways,734400.0,6,Saturday,Asia,2022,7,128593.48094622714,97216.96377129506,68623.48282506791
1750,1829,2022-08-07 18:00:00,2022-08-17 15:00:00,388.4072583253684,398.5205303597439,-1,-0.026037803922561054,-3348.2918425974553,79,-8.705251419933324,-0.0,0.0,-0.0,Bullish,853200.0,18,Sunday,NY,2022,8,125245.18910362967,97216.96377129506,71971.77466766536
1829,1839,2022-08-17 15:00:00,2022-08-18 21:00:00,398.5205303597439,409.0155467033557,1,0.026334945238926544,3298.3251964830897,10,-1.1988186747892704,2.6334945238926544,1.0,2.196741324834277,Sideways,108000.0,15,Wednesday,NY_overlap,2022,8,128543.51430011276,100515.28896777815,71971.77466766536
1839,1845,2022-08-18 21:00:00,2022-08-19 15:00:00,409.0155467033557,399.105161183265,-1,0.024229850429813515,3114.5901252143294,6,-0.0,2.4229850429813515,1.0,2.4229850429813515,Sideways,64800.0,21,Thursday,Late,2022,8,131658.1044253271,103629.87909299247,71971.77466766536
1845,1850,2022-08-19 15:00:00,2022-08-20 06:00:00,399.105161183265,406.9875642497357,1,0.019750190759500574,2600.2726774344587,5,-0.6959058001258955,1.9750190759500574,1.0,2.838055201713736,Bearish,54000.0,15,Friday,NY_overlap,2022,8,134258.37710276156,106230.15177042694,71971.77466766536
1850,1874,2022-08-20 06:00:00,2022-08-23 06:00:00,406.9875642497357,400.5124855412376,-1,0.015909770413832347,2136.0199558386635,24,-1.6294732557151859,1.7918777479703385,0.8878825819369295,1.0996668657712165,Sideways,259200.0,6,Saturday,Asia,2022,8,136394.3970586002,108366.1717262656,71971.77466766536
1874,1875,2022-08-23 06:00:00,2022-08-23 09:00:00,400.5124855412376,405.8462005050328,1,0.013317225196082028,1816.3949011132083,1,0.0,1.3317225196082028,1.0,1.3317225196082028,Sideways,10800.0,6,Tuesday,Asia,2022,8,138210.79195971342,110182.56662737881,71971.77466766536
1875,1876,2022-08-23 09:00:00,2022-08-23 12:00:00,405.8462005050328,400.4774726942127,-1,0.01322847868019783,1828.3185148123277,1,-0.0,1.322847868019783,1.0,1.322847868019783,Sideways,10800.0,9,Tuesday,London,2022,8,140039.11047452575,112010.88514219114,71971.77466766536
1876,1891,2022-08-23 12:00:00,2022-08-25 09:00:00,400.4774726942127,407.004450976695,1,0.016297991091913655,2282.3561750333342,15,-2.048206620685411,1.6806873752128082,0.9697217538657364,0.8205653464055221,Sideways,162000.0,12,Tuesday,London,2022,8,142321.4666495591,114293.24131722447,71971.77466766536
1891,1907,2022-08-25 09:00:00,2022-08-27 09:00:00,407.004450976695,399.9881905207127,-1,0.017238780654966535,2453.4485460648857,16,-1.2944505567219489,1.793266241433622,0.9613062609813608,1.3853493531455292,Sideways,172800.0,9,Thursday,London,2022,8,144774.91519562397,116746.68986328936,71971.77466766536
1907,2037,2022-08-27 09:00:00,2022-09-12 15:00:00,399.9881905207127,379.1747107868246,1,-0.052035235607312935,-7533.396822233047,130,-10.018742936750114,1.13102686110218,-4.600707321540078,0.11289109504481042,Sideways,1404000.0,9,Saturday,London,2022,8,137241.51837339092,116746.68986328936,79505.1714898984
2037,2048,2022-09-12 15:00:00,2022-09-14 00:00:00,379.1747107868246,366.7882913108945,-1,0.03266678690207758,4483.239434821129,11,-0.0,3.4190892531437256,0.95542363721689,3.4190892531437256,Sideways,118800.0,15,Monday,NY_overlap,2022,9,141724.75780821207,121229.92929811048,79505.1714898984
2048,2054,2022-09-14 00:00:00,2022-09-14 18:00:00,366.7882913108945,376.8568508538553,1,0.027450602381488,3890.429974205918,6,-0.6436624018889447,2.7450602381488,1.0,4.264751568668482,Sideways,64800.0,0,Wednesday,Asia,2022,9,145615.18778241798,125120.3592723164,79505.1714898984
2054,2081,2022-09-14 18:00:00,2022-09-18 03:00:00,376.8568508538553,364.5521941660804,-1,0.032650744334077664,4754.444267442441,27,-2.1321588416421733,3.2650744334077664,1.0,1.5313467128429463,Bullish,291600.0,18,Wednesday,NY,2022,9,150369.63204986043,129874.80353975884,79505.1714898984
2081,2096,2022-09-18 03:00:00,2022-09-20 00:00:00,364.5521941660804,379.0221345774642,1,0.03969236955076916,5968.527004536245,15,0.0,3.9692369550769158,1.0,3.9692369550769158,Sideways,162000.0,3,Sunday,Asia,2022,9,156338.15905439667,135843.33054429508,79505.1714898984
2096,2146,2022-09-20 00:00:00,2022-09-26 06:00:00,379.0221345774642,377.5304621481382,-1,0.0039355813110728555,615.2815369820192,50,-5.174627016686917,0.6851376033540135,0.5744220273134423,0.13240328262203457,Bullish,540000.0,0,Tuesday,Asia,2022,9,156953.44059137866,136458.6120812771,79505.1714898984
2146,2154,2022-09-26 06:00:00,2022-09-27 06:00:00,377.5304621481382,391.9872000031424,1,0.03829290429372434,6010.203079136415,8,-0.3056486992254248,3.829290429372434,1.0,12.528404141999049,Sideways,86400.0,6,Monday,Asia,2022,9,162963.6436705151,142468.8151604135,79505.1714898984
2154,2282,2022-09-27 06:00:00,2022-10-13 06:00:00,391.9872000031424,422.5592931394264,-1,-0.0779925802068,-12709.955049765029,128,-13.614953775348205,-0.0,0.0,-0.0,Sideways,1382400.0,6,Tuesday,Asia,2022,9,150253.68862075006,142468.8151604135,92215.12653966344
2282,2287,2022-10-13 06:00:00,2022-10-13 21:00:00,422.5592931394264,429.6659287220917,1,0.016818079020026078,2526.9784082741685,5,0.0,1.6818079020026078,1.0,1.6818079020026078,Sideways,54000.0,6,Thursday,Asia,2022,10,152780.66702902422,144995.7935686877,92215.12653966344
2287,2295,2022-10-13 21:00:00,2022-10-14 21:00:00,429.6659287220917,419.7909717625052,-1,0.022982871806839555,3511.3384848915043,8,-0.7563439415808171,2.2982871806839555,1.0,3.0386799633515387,Sideways,86400.0,21,Thursday,Late,2022,10,156292.00551391573,148507.1320535792,92215.12653966344
2295,2302,2022-10-14 21:00:00,2022-10-15 18:00:00,419.7909717625052,430.5522165684052,1,0.025634769515691547,4006.5095384944243,7,0.0,2.7608512567160792,0.9285096201156112,2.7608512567160792,Bearish,75600.0,21,Friday,Late,2022,10,160298.51505241016,152513.64159207363,92215.12653966344
2302,2321,2022-10-15 18:00:00,2022-10-18 03:00:00,430.5522165684052,419.4182310639872,-1,0.025859779780390557,4145.28429837895,19,-1.076535107275256,2.5859779780390557,1.0,2.4021306509773255,Bearish,205200.0,18,Saturday,NY,2022,10,164443.7993507891,156658.92589045258,92215.12653966344
2321,2351,2022-10-18 03:00:00,2022-10-21 21:00:00,419.4182310639872,431.4077842171599,1,0.02858615163856215,4700.815384262948,30,-1.690403871124635,2.858615163856215,1.0,1.6910841324294665,Sideways,324000.0,3,Tuesday,Asia,2022,10,169144.61473505205,161359.74127471552,92215.12653966344
2351,2388,2022-10-21 21:00:00,2022-10-26 12:00:00,431.4077842171599,427.310093710954,-1,0.009498415782278058,1606.6058780867609,37,-3.959091071176757,1.230253156369765,0.7720700193369968,0.3107413126528807,Sideways,399600.0,21,Friday,Late,2022,10,170751.2206131388,162966.34715280228,92215.12653966344
2388,2414,2022-10-26 12:00:00,2022-10-29 18:00:00,427.310093710954,434.6182611571431,1,0.017102725991613443,2920.3113388800516,26,-1.7606130375847573,1.7102725991613443,1.0,0.9714074374386827,Sideways,280800.0,12,Wednesday,London,2022,10,173671.53195201888,165886.65849168232,92215.12653966344
2414,2441,2022-10-29 18:00:00,2022-11-02 03:00:00,434.6182611571431,424.2549687026594,-1,0.023844585883004643,4141.1257590629,27,-2.1234293282243133,2.3844585883004643,1.0,1.122928159937601,Bearish,291600.0,18,Saturday,NY,2022,10,177812.6577110818,170027.78425074523,92215.12653966344
2441,2449,2022-11-02 03:00:00,2022-11-03 03:00:00,424.2549687026594,436.6669013464034,1,0.0292558333063222,5202.057473749537,8,-0.4717009492394175,2.92558333063222,1.0,6.202199370913932,Sideways,86400.0,3,Wednesday,Asia,2022,11,183014.7151848313,175229.84172449476,92215.12653966344
2449,2477,2022-11-03 03:00:00,2022-11-06 15:00:00,436.6669013464034,427.1603023956899,-1,0.021770825591317267,3984.3814449335678,28,-2.982565190522757,2.4061898952310257,0.9047841832627671,0.8067518198350899,Sideways,302400.0,3,Thursday,Asia,2022,11,186999.09662976488,179214.22316942833,92215.12653966344
2477,2537,2022-11-06 15:00:00,2022-11-14 03:00:00,427.1603023956899,421.753148275361,1,-0.012658372255107353,-2367.1041765083555,60,-8.996340052637263,1.3535671011551509,-0.9351861643434257,0.15045752975493126,Bearish,648000.0,15,Sunday,NY_overlap,2022,11,184631.9924532565,179214.22316942833,94582.23071617179
2537,2561,2022-11-14 03:00:00,2022-11-17 03:00:00,421.753148275361,408.9503380206287,-1,0.030356169970718105,5604.7201449434,24,-0.6550969087936842,3.0356169970718105,1.0,4.633844178354757,Sideways,259200.0,3,Monday,Asia,2022,11,190236.71259819993,184818.94331437172,94582.23071617179
2561,2619,2022-11-17 03:00:00,2022-11-24 09:00:00,408.9503380206287,409.0948070881579,1,0.00035326799881962856,67.20454276159093,58,-2.9110287141048685,1.2987889838543376,0.02719979944480715,0.4461615158796916,Bullish,626400.0,3,Thursday,Asia,2022,11,190303.9171409615,184886.1478571333,94582.23071617179
2619,2621,2022-11-24 09:00:00,2022-11-24 15:00:00,409.0948070881579,403.1320780947088,-1,0.014575420880774348,2773.7596875895224,2,-0.0,1.4575420880774348,1.0,1.4575420880774348,Sideways,21600.0,9,Thursday,London,2022,11,193077.67682855105,187659.9075447228,94582.23071617179
2621,2645,2022-11-24 15:00:00,2022-11-27 15:00:00,403.1320780947088,409.8854740056676,1,0.01675231587343995,3234.4982303418446,24,-4.803103294213795,1.675231587343995,1.0,0.34878108687816767,Sideways,259200.0,15,Thursday,NY_overlap,2022,11,196312.1750588929,190894.40577506466,94582.23071617179
2645,2677,2022-11-27 15:00:00,2022-12-01 15:00:00,409.8854740056676,402.835988840948,-1,0.01719867038913936,3376.308392212924,32,-3.248031205121671,1.7198670389139359,1.0,0.5295106266842378,Sideways,345600.0,15,Sunday,NY_overlap,2022,11,199688.48345110583,194270.7141672776,94582.23071617179
