entry_i,exit_i,entry_time,exit_time,entry_price,exit_price,direction,ret,pnl,hold_bars,mae_pct,mfe_pct,trade_efficiency_pct,edge_ratio,entry_regime,hold_sec,hour,weekday,session,year,month,equity,cum_profit,cum_loss
1648,1763,2022-05-18 08:00:00,2022-05-27 22:00:00,214.6953200707712,239.3154089115832,1,0.11467454825143064,22608.699659631366,115,-0.9110013052941235,12.013650083753147,0.9545354446981323,13.187302821563414,Bearish,828000.0,8,Wednesday,London,2022,5,219764.0406168983,119764.0406168983,-0.0
1763,1807,2022-05-27 22:00:00,2022-05-31 14:00:00,239.3154089115832,222.8025925710424,-1,0.06900022199005829,15163.767587998167,44,-0.0,6.977271829214793,0.9889283903365339,6.977271829214793,Bullish,316800.0,22,Friday,Late,2022,5,234927.80820489646,134927.80820489646,-0.0
1807,2029,2022-05-31 14:00:00,2022-06-19 02:00:00,222.8025925710424,232.3823178769116,1,0.04299647142936469,10101.066793445098,222,-6.366850936776524,4.299647142936469,1.0,0.6753177018957097,Bearish,1598400.0,14,Tuesday,NY_overlap,2022,5,245028.87499834155,145028.87499834155,-0.0
2029,2104,2022-06-19 02:00:00,2022-06-25 08:00:00,232.3823178769116,213.8216250449106,-1,0.07987136457530397,19570.79060646912,75,-2.0389294135597646,7.987136457530397,1.0,3.9173187675907153,Bullish,540000.0,2,Sunday,Asia,2022,6,264599.6656048107,164599.66560481067,-0.0
2104,2405,2022-06-25 08:00:00,2022-07-20 10:00:00,213.8216250449106,230.300011078539,1,0.07706604058484401,20391.64856823649,301,-6.064974765608289,7.706604058484401,1.0,1.2706737218735096,Bearish,2167200.0,8,Saturday,London,2022,6,284991.3141730472,184991.31417304717,-0.0
2405,3410,2022-07-20 10:00:00,2022-10-12 04:00:00,230.300011078539,379.1149433353603,-1,-0.646178571854567,-184155.28038329582,1005,-102.48232558107784,1.1380660297481637,-56.77865387103736,0.01110499808913679,Bullish,7236000.0,10,Wednesday,London,2022,7,100836.03378975135,184991.31417304717,184155.28038329582
3410,3467,2022-10-12 04:00:00,2022-10-16 22:00:00,379.1149433353603,424.4860786759509,1,0.11967646260900855,12067.699827479897,57,0.0,12.063433784991107,0.9920596800382468,12.063433784991107,Bearish,410400.0,4,Wednesday,Asia,2022,10,112903.73361723125,197059.01400052707,184155.28038329582
3467,3511,2022-10-16 22:00:00,2022-10-20 14:00:00,424.4860786759509,396.3871219145693,-1,0.06619523742457545,7473.689452913642,44,-0.9466252741566983,6.619523742457545,1.0,6.9927604123548806,Bullish,316800.0,22,Sunday,Late,2022,10,120377.4230701449,204532.7034534407,184155.28038329582
3511,3723,2022-10-20 14:00:00,2022-11-07 06:00:00,396.3871219145693,433.7214408186273,1,0.09418650818858931,11337.92914371748,212,-3.6298244107127675,9.418650818858932,1.0,2.5947951617333045,Bearish,1526400.0,14,Thursday,NY_overlap,2022,10,131715.35221386238,215870.6325971582,184155.28038329582
3723,3999,2022-11-07 06:00:00,2022-11-30 06:00:00,433.7214408186273,403.9129726906442,-1,0.06872721826184358,9052.42976003772,276,-15.322972082899323,6.872721826184359,1.0,0.44852407150532003,Bullish,1987200.0,6,Monday,Asia,2022,11,140767.7819739001,224923.06235719591,184155.28038329582
