entry_i,exit_i,entry_time,exit_time,entry_price,exit_price,direction,ret,pnl,hold_bars,mae_pct,mfe_pct,trade_efficiency_pct,edge_ratio,entry_regime,hold_sec,hour,weekday,session,year,month,equity,cum_profit,cum_loss
854,1031,2022-04-17 18:00:00,2022-05-09 21:00:00,1370.697887951054,1446.783375113278,1,0.055508575471694854,10607.388897753184,177,-20.929748401884197,5.550857547169485,1.0,0.26521377326589224,Sideways,1911600.0,18,Sunday,NY,2022,4,201701.98658135152,102090.32083414507,388.3342527935491
1031,1367,2022-05-09 21:00:00,2022-06-20 21:00:00,1446.783375113278,1660.088898087084,-1,-0.1474343199147592,-29737.795217077444,336,-39.92354548532806,11.422201639977182,-1.2907697181491338,0.2861018855195326,Bullish,3628800.0,21,Monday,Late,2022,5,171964.19136427407,102090.32083414507,30126.129469870993
1367,1424,2022-06-20 21:00:00,2022-06-28 00:00:00,1660.088898087084,1906.183417219422,1,0.14824177151953233,25492.27636576385,57,-0.13655410088810882,14.824177151953233,1.0,108.5590037614471,Bearish,615600.0,21,Monday,Late,2022,6,197456.46773003793,127582.59719990892,30126.129469870993
1424,1571,2022-06-28 00:00:00,2022-07-16 09:00:00,1906.183417219422,1918.473095316809,-1,-0.006447269442367842,-1273.0550505937654,147,-20.445295112948926,1.7565525332810972,-0.3670410830426385,0.08591475562358566,Bullish,1587600.0,0,Tuesday,Asia,2022,6,196183.41267944415,127582.59719990892,31399.184520464758
1571,1611,2022-07-16 09:00:00,2022-07-21 09:00:00,1918.473095316809,2087.072207846919,1,0.0878819270083473,17240.976353343387,40,-0.04469074353108393,10.681246680994082,0.8227684429826154,239.00355727053213,Bearish,432000.0,9,Saturday,London,2022,7,213424.38903278753,144823.57355325232,31399.184520464758
1611,1670,2022-07-21 09:00:00,2022-07-28 18:00:00,2087.072207846919,1947.00094111965,-1,0.06711376166125571,14323.713578245619,59,-11.46999474709025,9.625685977956833,0.6972361431169544,0.8392057878142194,Bullish,637200.0,9,Thursday,London,2022,7,227748.10261103316,159147.28713149796,31399.184520464758
1670,2589,2022-07-28 18:00:00,2022-11-20 15:00:00,1947.00094111965,893.9356164839779,1,-0.5408653392997809,-123181.05479359775,919,-60.519104029740745,7.323140971932851,-7.3857015913354225,0.12100544265053989,Bearish,9925200.0,18,Thursday,NY,2022,7,104567.0478174354,159147.28713149796,154580.23931406252
2589,2628,2022-11-20 15:00:00,2022-11-25 12:00:00,893.9356164839779,782.6112943601278,-1,0.12453281877470135,13022.029215654213,39,-0.0,12.453281877470134,1.0,12.453281877470134,Bullish,421200.0,15,Sunday,NY_overlap,2022,11,117589.07703308962,172169.31634715217,154580.23931406252
2628,2943,2022-11-25 12:00:00,2023-01-03 21:00:00,782.6112943601278,699.3503821066796,1,-0.1063885901640651,-12510.13612424405,315,-30.9550540114092,0.0,0.0,0.0,Bearish,3402000.0,12,Friday,London,2022,11,105078.94090884557,172169.31634715217,167090.37543830657
2943,3030,2023-01-03 21:00:00,2023-01-14 18:00:00,699.3503821066796,593.6823177503938,-1,0.15109459730039443,15876.860261373964,87,-0.035028340738585406,17.247356492384224,0.8760449600906206,492.38291419797196,Bullish,939600.0,21,Tuesday,Late,2023,1,120955.80117021954,188046.17660852615,167090.37543830657
3030,3378,2023-01-14 18:00:00,2023-02-27 06:00:00,593.6823177503938,551.74035968851,1,-0.07064714041141074,-8545.181468847179,348,-22.932122610531934,4.92518023429509,-1.4344072105113939,0.21477210452525333,Bearish,3758400.0,18,Saturday,NY,2023,1,112410.61970137236,188046.17660852615,175635.55690715375
3378,3467,2023-02-27 06:00:00,2023-03-10 09:00:00,551.74035968851,493.8171896289776,-1,0.10498265903954074,11801.165760532655,89,-2.8316686374662225,10.498265903954074,1.0,3.7074485923423315,Bullish,961200.0,6,Monday,Asia,2023,2,124211.785461905,199847.3423690588,175635.55690715375
3467,3716,2023-03-10 09:00:00,2023-04-10 12:00:00,493.8171896289776,466.6711316435031,1,-0.054971877357834154,-6828.1550368094495,249,-25.005970097797846,0.0,0.0,0.0,Bearish,2689200.0,9,Friday,London,2023,3,117383.63042509556,199847.3423690588,182463.7119439632
3716,3982,2023-04-10 12:00:00,2023-05-13 18:00:00,466.6711316435031,475.6691972759452,-1,-0.0192813847317983,-2263.318939441492,266,-29.07776425810895,8.717179141385811,-0.22118835025722608,0.299788493503411,Bullish,2872800.0,12,Monday,London,2023,4,115120.31148565406,199847.3423690588,184727.0308834047
3982,3999,2023-05-13 18:00:00,2023-05-15 21:00:00,475.6691972759452,555.892947963843,1,0.16865450011756478,19415.558586991338,17,0.0,16.86545001175648,1.0,16.86545001175648,Bearish,183600.0,18,Saturday,NY,2023,5,134535.8700726454,219262.90095605014,184727.0308834047
