entry_i,exit_i,entry_time,exit_time,entry_price,exit_price,direction,ret,pnl,hold_bars,mae_pct,mfe_pct,trade_efficiency_pct,edge_ratio,entry_regime,hold_sec,hour,weekday,session,year,month,equity,cum_profit,cum_loss
283,315,2022-01-24 14:00:00,2022-01-27 06:00:00,938.2922193724734,991.415040276704,-1,-0.05661649943101832,-3858.921431087915,32,-9.856724309488275,0.02099456769518726,-269.67213735006766,0.0021299741208118685,Bearish,230400.0,14,Monday,NY_overlap,2022,1,64300.033464907276,17243.736809999515,52943.70334509224
315,325,2022-01-27 06:00:00,2022-01-28 02:00:00,991.415040276704,1002.258533996499,1,0.010937390779111711,703.2745931156512,10,-1.2218037884564215,1.2309468176197935,0.8885347947249804,1.00748322214234,Sideways,72000.0,6,Thursday,Asia,2022,1,65003.30805802293,17947.011403115164,52943.70334509224
325,335,2022-01-28 02:00:00,2022-01-28 22:00:00,1002.258533996499,997.1371307722159,-1,0.0051098624262758685,332.15796142932675,10,-4.216398159167545,0.5615702961789593,0.9099239153218096,0.13318720741729753,Bullish,72000.0,2,Friday,Asia,2022,1,65335.46601945226,18279.16936454449,52943.70334509224
335,362,2022-01-28 22:00:00,2022-01-31 04:00:00,997.1371307722159,990.5060455832416,1,-0.006650123623256232,-434.4889260124143,27,-5.049118460591262,0.05456790152562618,-12.186878068113359,0.010807411620767593,Bullish,194400.0,22,Friday,Late,2022,1,64900.97709343985,18279.16936454449,53378.19227110465
362,369,2022-01-31 04:00:00,2022-01-31 18:00:00,990.5060455832416,969.609683586576,-1,0.021096652655321457,1369.1933707312749,7,-2.44235134638382,2.1096652655321457,1.0,0.8637845118622045,Bearish,50400.0,4,Monday,Asia,2022,1,66270.17046417113,19648.362735275765,53378.19227110465
369,388,2022-01-31 18:00:00,2022-02-02 08:00:00,969.609683586576,964.6110344755161,1,-0.005155320945815944,-341.64399787673455,19,-3.3420658565494588,0.0,0.0,0.0,Sideways,136800.0,18,Monday,NY,2022,1,65928.5264662944,19648.362735275765,53719.83626898139
388,390,2022-02-02 08:00:00,2022-02-02 12:00:00,964.6110344755161,935.2455739759288,-1,0.03044279968822261,2007.048924953083,2,-0.0,3.044279968822261,1.0,3.044279968822261,Sideways,14400.0,8,Wednesday,London,2022,2,67935.57539124748,21655.41166022885,53719.83626898139
390,394,2022-02-02 12:00:00,2022-02-02 20:00:00,935.2455739759288,960.0674818962319,1,0.02654052434033982,1803.0457922463947,4,-0.09829547492113955,2.654052434033982,1.0,27.000759049826804,Bearish,28800.0,12,Wednesday,London,2022,2,69738.62118349387,23458.457452475242,53719.83626898139
394,403,2022-02-02 20:00:00,2022-02-03 14:00:00,960.0674818962319,940.4816584128989,-1,0.020400465438792925,1422.700331202939,9,-1.07043482640512,2.0400465438792925,1.0,1.905811071871096,Bearish,64800.0,20,Wednesday,NY,2022,2,71161.3215146968,24881.15778367818,53719.83626898139
403,406,2022-02-03 14:00:00,2022-02-03 20:00:00,940.4816584128989,962.9114096350429,1,0.023849217070320172,1697.1418038148495,3,-0.3063943446288575,2.3849217070320172,1.0,7.783830703275308,Sideways,21600.0,14,Thursday,NY_overlap,2022,2,72858.46331851165,26578.299587493028,53719.83626898139
406,408,2022-02-03 20:00:00,2022-02-04 00:00:00,962.9114096350429,940.7550109500307,-1,0.023009799721253388,1676.45864895724,2,-0.0,2.300979972125339,1.0,2.300979972125339,Sideways,14400.0,20,Thursday,NY,2022,2,74534.9219674689,28254.758236450267,53719.83626898139
408,409,2022-02-04 00:00:00,2022-02-04 02:00:00,940.7550109500307,958.150575763283,1,0.018491067930305416,1378.230305280481,1,0.0,1.8491067930305416,1.0,1.8491067930305416,Sideways,7200.0,0,Friday,Asia,2022,2,75913.15227274937,29632.98854173075,53719.83626898139
409,414,2022-02-04 02:00:00,2022-02-04 12:00:00,958.150575763283,945.2158331967448,-1,0.01349969711830945,1024.8045629782214,5,-1.3714528710332186,1.349969711830945,1.0,0.9843354739663138,Sideways,36000.0,2,Friday,Asia,2022,2,76937.9568357276,30657.79310470897,53719.83626898139
414,427,2022-02-04 12:00:00,2022-02-05 14:00:00,945.2158331967448,941.0025858294374,1,-0.004457444764819574,-342.9466929133284,13,-3.659694761326282,0.0,0.0,0.0,Bearish,93600.0,12,Friday,London,2022,2,76595.01014281427,30657.79310470897,54062.782961894714
427,428,2022-02-05 14:00:00,2022-02-05 16:00:00,941.0025858294374,912.143545731647,-1,0.03066839616848971,2349.046115589316,1,-0.0,3.066839616848971,1.0,3.066839616848971,Sideways,7200.0,14,Saturday,NY_overlap,2022,2,78944.05625840358,33006.83922029829,54062.782961894714
428,429,2022-02-05 16:00:00,2022-02-05 18:00:00,912.143545731647,937.0183237511958,1,0.027270683584781796,2152.8583791221376,1,0.0,2.7270683584781796,1.0,2.7270683584781796,Bearish,7200.0,16,Saturday,NY,2022,2,81096.91463752573,35159.697599420426,54062.782961894714
429,442,2022-02-05 18:00:00,2022-02-06 20:00:00,937.0183237511958,941.0205302519319,-1,-0.004271214766338627,-346.382339304303,13,-3.5935830272263436,-0.0,0.0,-0.0,Sideways,93600.0,18,Saturday,NY,2022,2,80750.53229822143,35159.697599420426,54409.16530119902
442,463,2022-02-06 20:00:00,2022-02-08 14:00:00,941.0205302519319,922.8260408589305,1,-0.019334848505515922,-1561.2993087258817,21,-6.541013402948814,0.3085059095414566,-6.267253853987432,0.047164849012903146,Sideways,151200.0,20,Sunday,NY,2022,2,79189.23298949555,35159.697599420426,55970.4646099249
463,497,2022-02-08 14:00:00,2022-02-11 10:00:00,922.8260408589305,971.3749795418958,-1,-0.052608982119509484,-4166.064942402042,34,-11.472907122540255,0.5252590294882453,-10.015816800096877,0.045782557452791965,Sideways,244800.0,14,Tuesday,NY_overlap,2022,2,75023.1680470935,35159.697599420426,60136.529552326945
497,529,2022-02-11 10:00:00,2022-02-14 02:00:00,971.3749795418958,945.5219144538323,1,-0.02661491765029389,-1996.7354394375536,32,-6.522287223230283,2.7527130701390012,-0.9668613099929787,0.4220472015299672,Sideways,230400.0,10,Friday,London,2022,2,73026.43260765595,35159.697599420426,62133.264991764496
529,532,2022-02-14 02:00:00,2022-02-14 08:00:00,945.5219144538323,921.7110650770953,-1,0.025182757811056167,1839.0069661640148,3,-0.0,2.5182757811056167,1.0,2.5182757811056167,Bearish,21600.0,2,Monday,Asia,2022,2,74865.43957381997,36998.70456558444,62133.264991764496
532,551,2022-02-14 08:00:00,2022-02-15 22:00:00,921.7110650770953,928.8290629330389,1,0.0077225913039769,578.1551926211902,19,-3.3023502841373675,0.77225913039769,1.0,0.23385136764781989,Bearish,136800.0,8,Monday,London,2022,2,75443.59476644115,37576.85975820563,62133.264991764496
551,583,2022-02-15 22:00:00,2022-02-18 14:00:00,928.8290629330389,943.3263314985477,-1,-0.015608112562423004,-1177.5321192284405,32,-4.702545889148024,1.2178467601549503,-1.2816154768467862,0.25897605017855374,Bearish,230400.0,22,Tuesday,Late,2022,2,74266.06264721272,37576.85975820563,63310.797110992935
583,594,2022-02-18 14:00:00,2022-02-19 12:00:00,943.3263314985477,961.9036309668586,1,0.01969339649281232,1462.5510176715989,11,-1.8552590085219478,1.969339649281232,1.0,1.0614904119776625,Bullish,79200.0,14,Friday,NY_overlap,2022,2,75728.61366488431,39039.41077587723,63310.797110992935
594,608,2022-02-19 12:00:00,2022-02-20 16:00:00,961.9036309668586,959.2253357071621,-1,0.0027843696327504164,210.8564522187921,14,-4.912755584236028,0.27843696327504164,1.0,0.05667633133805511,Bullish,100800.0,12,Saturday,London,2022,2,75939.4701171031,39250.267228096025,63310.797110992935
608,621,2022-02-20 16:00:00,2022-02-21 18:00:00,959.2253357071621,971.7328351076834,1,0.013039167060053147,990.1874373088211,13,-2.6166803868189037,1.3039167060053147,1.0,0.49830950412346126,Sideways,93600.0,16,Sunday,NY,2022,2,76929.65755441193,40240.454665404846,63310.797110992935
621,626,2022-02-21 18:00:00,2022-02-22 04:00:00,971.7328351076834,944.9344578471629,-1,0.027577927072466202,2121.560485745371,5,-0.13862217637949925,2.75779270724662,1.0,19.89431113602447,Sideways,36000.0,18,Monday,NY,2022,2,79051.2180401573,42362.01515115022,63310.797110992935
626,639,2022-02-22 04:00:00,2022-02-23 06:00:00,944.9344578471629,954.5462650509708,1,0.010171930046562583,804.1034600000461,13,-0.6059262168840673,1.9865860247963996,0.5120306857894603,3.278593943355476,Sideways,93600.0,4,Tuesday,Asia,2022,2,79855.32150015734,43166.11861115027,63310.797110992935
639,641,2022-02-23 06:00:00,2022-02-23 10:00:00,954.5462650509708,937.9012936698525,-1,0.017437574259671407,1392.4830986889283,2,-0.0,1.7437574259671407,1.0,1.7437574259671407,Bullish,14400.0,6,Wednesday,Asia,2022,2,81247.80459884627,44558.6017098392,63310.797110992935
641,644,2022-02-23 10:00:00,2022-02-23 16:00:00,937.9012936698525,960.4505984536632,1,0.02404230054484624,1953.3841367744026,3,0.0,2.404230054484624,1.0,2.404230054484624,Sideways,21600.0,10,Wednesday,London,2022,2,83201.18873562067,46511.9858466136,63310.797110992935
644,663,2022-02-23 16:00:00,2022-02-25 06:00:00,960.4505984536632,1001.862749532144,-1,-0.04311741920423051,-3587.420533004058,19,-10.11531554815559,-0.0,0.0,-0.0,Sideways,136800.0,16,Wednesday,NY,2022,2,79613.76820261661,46511.9858466136,66898.21764399699
663,666,2022-02-25 06:00:00,2022-02-25 12:00:00,1001.862749532144,1024.614862426941,1,0.02270981020645979,1808.0135657025066,3,0.0,2.270981020645979,1.0,2.270981020645979,Bullish,21600.0,6,Friday,Asia,2022,2,81421.78176831912,48319.99941231611,66898.21764399699
666,668,2022-02-25 12:00:00,2022-02-25 16:00:00,1024.614862426941,1001.401341778981,-1,0.02265585001663517,1844.679675830238,2,-0.0,2.265585001663517,1.0,2.265585001663517,Bullish,14400.0,12,Friday,London,2022,2,83266.46144414936,50164.679088146346,66898.21764399699
668,671,2022-02-25 16:00:00,2022-02-25 22:00:00,1001.401341778981,1029.538623819359,1,0.02809790726901995,2339.613312277134,3,-0.5831157577154245,2.809790726901995,1.0,4.818581370379028,Bullish,21600.0,16,Friday,NY,2022,2,85606.07475642649,52504.29240042348,66898.21764399699
671,678,2022-02-25 22:00:00,2022-02-26 12:00:00,1029.538623819359,1012.825424793846,-1,0.016233678503008164,1389.7014955003106,7,-1.4589269111464187,1.6233678503008164,1.0,1.1127136238957855,Bullish,50400.0,22,Friday,Late,2022,2,86995.7762519268,53893.99389592379,66898.21764399699
678,683,2022-02-26 12:00:00,2022-02-26 22:00:00,1012.825424793846,1033.861770806093,1,0.020769962421242516,1806.8990035593417,5,-2.0137021533874644,2.0769962421242516,1.0,1.0314317033580729,Bullish,36000.0,12,Saturday,London,2022,2,88802.67525548615,55700.89289948314,66898.21764399699
683,698,2022-02-26 22:00:00,2022-02-28 04:00:00,1033.861770806093,1026.199472462393,-1,0.007411337337413948,658.1465827832302,15,-1.3481462558974977,1.3771325126596068,0.5381716914881849,1.021500825029412,Bullish,108000.0,22,Saturday,Late,2022,2,89460.82183826937,56359.039482266366,66898.21764399699
698,701,2022-02-28 04:00:00,2022-02-28 10:00:00,1026.199472462393,1045.05017501715,1,0.018369433098152088,1643.3445816637925,3,-0.6720510212668063,1.8369433098152088,1.0,2.7333390645736952,Bullish,21600.0,4,Monday,Asia,2022,2,91104.16641993317,58002.384063930156,66898.21764399699
701,704,2022-02-28 10:00:00,2022-02-28 16:00:00,1045.05017501715,1016.797484897043,-1,0.027034769043164264,2462.9800980328946,3,-0.8157639542398343,2.7034769043164264,1.0,3.3140431006609608,Bullish,21600.0,10,Monday,London,2022,2,93567.14651796606,60465.36416196305,66898.21764399699
704,709,2022-02-28 16:00:00,2022-03-01 02:00:00,1016.797484897043,1047.626510262237,1,0.030319730155819125,2836.930633874722,5,0.0,3.0319730155819125,1.0,3.0319730155819125,Sideways,36000.0,16,Monday,NY,2022,2,96404.07715184079,63302.29479583777,66898.21764399699
709,712,2022-03-01 02:00:00,2022-03-01 08:00:00,1047.626510262237,1021.766312555152,-1,0.02468455833616856,2379.6920662991083,3,-0.7538966178219475,2.468455833616856,1.0,3.2742630425221604,Bullish,21600.0,2,Tuesday,Asia,2022,3,98783.76921813989,65681.98686213688,66898.21764399699
712,728,2022-03-01 08:00:00,2022-03-02 16:00:00,1021.766312555152,1012.073992826484,1,-0.009485847800589808,-937.0477999718635,16,-4.979191037168174,0.4958919229373526,-1.9128861273645268,0.09959286945121558,Sideways,115200.0,8,Tuesday,London,2022,3,97846.72141816803,65681.98686213688,67835.26544396885
728,730,2022-03-02 16:00:00,2022-03-02 20:00:00,1012.073992826484,990.2833997430953,-1,0.02153063238245323,2106.7017886828885,2,-0.28063420099888603,2.153063238245323,1.0,7.6721341539332535,Sideways,14400.0,16,Wednesday,NY,2022,3,99953.42320685092,67788.68865081976,67835.26544396885
730,733,2022-03-02 20:00:00,2022-03-03 02:00:00,990.2833997430953,1019.787946710911,1,0.029794043781275148,2978.0166671132397,3,-0.38786889556895465,2.979404378127515,1.0,7.681472817656866,Sideways,21600.0,20,Wednesday,NY,2022,3,102931.43987396416,70766.70531793301,67835.26544396885
733,750,2022-03-03 02:00:00,2022-03-04 12:00:00,1019.787946710911,1040.316894429914,-1,-0.020130604392035067,-2072.0720956053165,17,-5.899827535699398,-0.0,0.0,-0.0,Sideways,122400.0,2,Thursday,Asia,2022,3,100859.36777835884,70766.70531793301,69907.33753957416
750,755,2022-03-04 12:00:00,2022-03-04 22:00:00,1040.316894429914,1056.748556897415,1,0.01579486265721508,1593.059861752722,5,-0.56732090176419,1.579486265721508,1.0,2.7841143536397146,Sideways,36000.0,12,Friday,London,2022,3,102452.42764011156,72359.76517968574,69907.33753957416
755,757,2022-03-04 22:00:00,2022-03-05 02:00:00,1056.748556897415,1038.566172777313,-1,0.01720597014438785,1762.7934111958164,2,-0.0,1.720597014438785,1.0,1.720597014438785,Sideways,14400.0,22,Friday,Late,2022,3,104215.22105130738,74122.55859088156,69907.33753957416
757,762,2022-03-05 02:00:00,2022-03-05 12:00:00,1038.566172777313,1067.15386788898,1,0.027526118085685614,2868.6404809841165,5,0.0,2.7526118085685614,1.0,2.7526118085685614,Sideways,36000.0,2,Saturday,Asia,2022,3,107083.8615322915,76991.19907186567,69907.33753957416
762,766,2022-03-05 12:00:00,2022-03-05 20:00:00,1067.15386788898,1037.704906763435,-1,0.027595796643458903,2955.064466641428,4,-1.7306943448562206,2.7595796643458903,1.0,1.59449279565026,Bullish,28800.0,12,Saturday,London,2022,3,110038.92599893293,79946.2635385071,69907.33753957416
766,834,2022-03-05 20:00:00,2022-03-11 12:00:00,1037.704906763435,874.1916823633957,1,-0.15757198730998712,-17339.052251108475,68,-19.609928083387718,0.0,0.0,0.0,Sideways,489600.0,20,Saturday,NY,2022,3,92699.87374782446,79946.2635385071,87246.38979068263
834,846,2022-03-11 12:00:00,2022-03-12 12:00:00,874.1916823633957,862.1890871382749,-1,0.013729935284526484,1272.7632674414056,12,-3.940027089678799,1.3729935284526484,1.0,0.3484731188903014,Bearish,86400.0,12,Friday,London,2022,3,93972.63701526585,81219.02680594851,87246.38979068263
846,857,2022-03-12 12:00:00,2022-03-13 10:00:00,862.1890871382749,879.8400875709573,1,0.02047230786841503,1923.836756183337,11,-2.045325828979716,2.047230786841503,1.0,1.0009313713418155,Bearish,79200.0,12,Saturday,London,2022,3,95896.4737714492,83142.86356213185,87246.38979068263
857,887,2022-03-13 10:00:00,2022-03-15 22:00:00,879.8400875709573,914.3000990840178,-1,-0.039166221225719555,-3755.9025064989933,30,-7.049419886296415,0.993410008598905,-3.9426038480283863,0.14092081683629393,Sideways,216000.0,10,Sunday,London,2022,3,92140.5712649502,83142.86356213185,91002.29229718163
887,889,2022-03-15 22:00:00,2022-03-16 02:00:00,914.3000990840178,932.9828794669727,1,0.020433969548589115,1882.797627417598,2,-0.9579062480324141,2.0433969548589115,1.0,2.1331909662935677,Bullish,14400.0,22,Tuesday,Late,2022,3,94023.3688923678,85025.66118954946,91002.29229718163
889,908,2022-03-16 02:00:00,2022-03-17 16:00:00,932.9828794669727,933.584564753048,-1,-0.0006449049594769996,-60.636136905423456,19,-4.060952783497185,1.7567321931021618,-0.03671048791666878,0.43259113975447666,Bullish,136800.0,2,Wednesday,Asia,2022,3,93962.73275546238,85025.66118954946,91062.92843408705
908,941,2022-03-17 16:00:00,2022-03-20 10:00:00,933.584564753048,864.5374438248928,1,-0.07395915007058795,-6949.403852903794,33,-10.816941037781158,1.1197671857111846,-6.604868495375237,0.10351976421061075,Bullish,237600.0,16,Thursday,NY,2022,3,87013.32890255858,85025.66118954946,98012.33228699084
941,971,2022-03-20 10:00:00,2022-03-22 22:00:00,864.5374438248928,896.1815530253967,-1,-0.03660235820498858,-3184.8930330999365,30,-7.904944172422468,-0.0,0.0,-0.0,Bearish,216000.0,10,Sunday,London,2022,3,83828.43586945864,85025.66118954946,101197.22532009079
971,1006,2022-03-22 22:00:00,2022-03-25 20:00:00,896.1815530253967,803.1981963271256,1,-0.10375504425902426,-8697.623073800461,35,-13.599017205018683,0.0,0.0,0.0,Sideways,252000.0,22,Tuesday,Late,2022,3,75130.81279565819,85025.66118954946,109894.84839389125
1006,1007,2022-03-25 20:00:00,2022-03-25 22:00:00,803.1981963271256,792.7637837695355,-1,0.012991080663906751,976.0304493732732,1,-0.0,1.299108066390675,1.0,1.299108066390675,Bearish,7200.0,20,Friday,NY,2022,3,76106.84324503146,86001.69163892273,109894.84839389125
1007,1008,2022-03-25 22:00:00,2022-03-26 00:00:00,792.7637837695355,804.3573140489365,1,0.014624192624282717,1113.0011356414302,1,0.0,1.4624192624282717,1.0,1.4624192624282717,Bearish,7200.0,22,Friday,Late,2022,3,77219.84438067288,87114.69277456416,109894.84839389125
1008,1011,2022-03-26 00:00:00,2022-03-26 06:00:00,804.3573140489365,779.8997107662849,-1,0.030406391358012264,2347.9768088435444,3,-0.04670308703713655,3.0406391358012264,1.0,65.10574201194503,Bearish,21600.0,0,Saturday,Asia,2022,3,79567.82118951643,89462.6695834077,109894.84839389125
1011,1014,2022-03-26 06:00:00,2022-03-26 12:00:00,779.8997107662849,803.1019526524524,1,0.029750289128034568,2367.1656856758696,3,0.0,2.975028912803457,1.0,2.975028912803457,Bearish,21600.0,6,Saturday,Asia,2022,3,81934.98687519229,91829.83526908356,109894.84839389125
1014,1021,2022-03-26 12:00:00,2022-03-27 02:00:00,803.1019526524524,793.1825850018121,-1,0.012351318058534178,1012.0050830173235,7,-3.5853610543526315,1.2351318058534178,1.0,0.3444930056218373,Bearish,50400.0,12,Saturday,London,2022,3,82946.99195820962,92841.84035210089,109894.84839389125
1021,1046,2022-03-27 02:00:00,2022-03-29 04:00:00,793.1825850018121,765.3778263791176,1,-0.035054676121804906,-2907.679938372995,25,-6.1190031170541666,0.7299949066395195,-4.802043932494907,0.11929964614741957,Bearish,180000.0,2,Sunday,Asia,2022,3,80039.31201983662,92841.84035210089,112802.52833226425
1046,1047,2022-03-29 04:00:00,2022-03-29 06:00:00,765.3778263791176,755.0923987699572,-1,0.013438366326627316,1075.5975954537896,1,-0.0,1.3438366326627316,1.0,1.3438366326627316,Sideways,7200.0,4,Tuesday,Asia,2022,3,81114.90961529041,93917.43794755467,112802.52833226425
1047,1048,2022-03-29 06:00:00,2022-03-29 08:00:00,755.0923987699572,763.737660533102,1,0.011449276641147366,928.7070399071245,1,0.0,1.1449276641147366,1.0,1.1449276641147366,Bearish,7200.0,6,Tuesday,Asia,2022,3,82043.61665519755,94846.1449874618,112802.52833226425
1048,1049,2022-03-29 08:00:00,2022-03-29 10:00:00,763.737660533102,752.2170243172417,-1,0.015084546449914193,1237.5907463542812,1,-0.0,1.5084546449914193,1.0,1.5084546449914193,Bearish,7200.0,8,Tuesday,London,2022,3,83281.20740155183,96083.73573381608,112802.52833226425
1049,1073,2022-03-29 10:00:00,2022-03-31 10:00:00,752.2170243172417,732.7061420098163,1,-0.02593783665709326,-2160.134354186958,24,-6.729873382851437,0.8224455947830167,-3.153744979804574,0.12220818253114708,Bearish,172800.0,10,Tuesday,London,2022,3,81121.07304736486,96083.73573381608,114962.6626864512
1073,1081,2022-03-31 10:00:00,2022-04-01 02:00:00,732.7061420098163,716.6634499394974,-1,0.021895124321346326,1776.1559794530706,8,-0.7784785915518011,2.2300782467047586,0.9818096900276627,2.864662266767507,Bearish,57600.0,10,Thursday,London,2022,3,82897.22902681793,97859.89171326916,114962.6626864512
1081,1083,2022-04-01 02:00:00,2022-04-01 06:00:00,716.6634499394974,732.7226224663611,1,0.02240824829035093,1857.5816906150228,2,0.0,2.240824829035093,1.0,2.240824829035093,Bearish,14400.0,2,Friday,Asia,2022,4,84754.81071743296,99717.47340388419,114962.6626864512
1083,1086,2022-04-01 06:00:00,2022-04-01 12:00:00,732.7226224663611,702.2695995365422,-1,0.041561461317126236,3522.533787072947,3,-0.0,4.156146131712624,1.0,4.156146131712624,Bearish,21600.0,6,Friday,Asia,2022,4,88277.3445045059,103240.00719095713,114962.6626864512
1086,1097,2022-04-01 12:00:00,2022-04-02 10:00:00,702.2695995365422,712.7330365031773,1,0.014899458802631438,1315.2846576505888,11,-4.544366501809305,1.4899458802631438,1.0,0.3278665749494309,Bearish,79200.0,12,Friday,London,2022,4,89592.62916215649,104555.29184860771,114962.6626864512
1097,1102,2022-04-02 10:00:00,2022-04-02 20:00:00,712.7330365031773,703.5825029241723,-1,0.01283865502278314,1150.2488583970678,5,-1.355127766891484,1.926137137169981,0.6665493736155575,1.4213693972106634,Bearish,36000.0,10,Saturday,London,2022,4,90742.87802055356,105705.54070700478,114962.6626864512
1102,1126,2022-04-02 20:00:00,2022-04-04 20:00:00,703.5825029241723,684.7381881816862,1,-0.026783376027924133,-2430.400623880538,24,-6.348643267381815,0.0,0.0,0.0,Bearish,172800.0,20,Saturday,NY,2022,4,88312.47739667303,105705.54070700478,117393.06331033175
1126,1137,2022-04-04 20:00:00,2022-04-05 18:00:00,684.7381881816862,674.5342439035568,-1,0.01490196465487903,1316.0294167500247,11,-1.4643191092942098,1.490196465487903,1.0,1.0176719377828551,Bearish,79200.0,20,Monday,NY,2022,4,89628.50681342305,107021.5701237548,117393.06331033175
1137,1165,2022-04-05 18:00:00,2022-04-08 02:00:00,674.5342439035568,667.0285050486881,1,-0.011127291049647381,-997.3224816582616,28,-4.405583812870129,0.38188916354722213,-2.91374883389993,0.08668298681132815,Bearish,201600.0,18,Tuesday,NY,2022,4,88631.18433176479,107021.5701237548,118390.38579199002
1165,1173,2022-04-08 02:00:00,2022-04-08 18:00:00,667.0285050486881,654.3129730980619,-1,0.019062951364721803,1689.5719563141251,8,-2.4024488599270644,1.9062951364721803,1.0,0.7934800062841102,Sideways,57600.0,2,Friday,Asia,2022,4,90320.7562880789,108711.14208006894,118390.38579199002
1173,1190,2022-04-08 18:00:00,2022-04-10 04:00:00,654.3129730980619,637.718478061271,1,-0.025361708722079546,-2290.6887125361923,17,-8.97445322043855,1.1208684024918814,-2.2626838856101346,0.12489545323376353,Sideways,122400.0,18,Friday,NY,2022,4,88030.06757554272,108711.14208006894,120681.07450452622
1190,1216,2022-04-10 04:00:00,2022-04-12 08:00:00,637.718478061271,642.9201845493916,-1,-0.008156744185826792,-718.0387418747476,26,-6.193628398802042,1.5291051920830134,-0.533432508636984,0.24688358642549002,Bearish,187200.0,4,Sunday,Asia,2022,4,87312.02883366798,108711.14208006894,121399.11324640096
