entry_i,exit_i,entry_time,exit_time,entry_price,exit_price,direction,ret,pnl,hold_bars,mae_pct,mfe_pct,trade_efficiency_pct,edge_ratio,entry_regime,hold_sec,hour,weekday,session,year,month,equity,cum_profit,cum_loss
1010,1758,2022-06-18 08:00:00,2022-10-21 00:00:00,225.6897174373859,291.5251326475911,-1,-0.2917076416140678,-44472.03111905651,748,-50.018698031758866,3.840815727213487,-7.594939781859876,0.07678759900497209,Bullish,10771200.0,8,Saturday,London,2022,6,107982.08654815724,52454.11766721376,44472.03111905651
1758,2045,2022-10-21 00:00:00,2022-12-07 20:00:00,291.5251326475911,314.7033722731507,1,0.07950683158964056,8585.313569882328,287,-11.160589031374634,8.043076015367333,0.988512746090333,0.7206676988783162,Bearish,4132800.0,0,Friday,Asia,2022,10,116567.40011803957,61039.43123709608,44472.03111905651
2045,2720,2022-12-07 20:00:00,2023-03-30 08:00:00,314.7033722731507,397.648237226956,-1,-0.263565224467351,-30723.112977686615,675,-41.88542809967246,6.18418016259914,-4.261926682882692,0.1476451463712627,Bullish,9720000.0,20,Wednesday,NY,2022,12,85844.28714035296,61039.43123709608,75195.14409674313
2720,2743,2023-03-30 08:00:00,2023-04-03 04:00:00,397.648237226956,425.3645321121597,1,0.06970053502182316,5983.392742249615,23,0.0,6.970053502182316,1.0,6.970053502182316,Bearish,331200.0,8,Thursday,London,2023,3,91827.67988260258,67022.8239793457,75195.14409674313
2743,2814,2023-04-03 04:00:00,2023-04-15 00:00:00,425.3645321121597,388.2619916800847,-1,0.087225280038844,8009.695093077331,71,-2.3108611209218255,8.722528003884399,1.0,3.7745790627196567,Bullish,1022400.0,4,Monday,Asia,2023,4,99837.37497567991,75032.51907242303,75195.14409674313
2814,2957,2023-04-15 00:00:00,2023-05-08 20:00:00,388.2619916800847,435.2507554402194,1,0.12102334188521846,12082.652764604463,143,-4.642381537598917,12.102334188521846,1.0,2.6069236426399556,Bearish,2059200.0,0,Saturday,Asia,2023,4,111920.02774028436,87115.1718370275,75195.14409674313
2957,3321,2023-05-08 20:00:00,2023-07-08 12:00:00,435.2507554402194,415.7435238571881,-1,0.04481837501534347,5016.073774991709,364,-22.48313136610367,4.481837501534347,1.0,0.1993422281155781,Bullish,5241600.0,20,Monday,NY,2023,5,116936.10151527608,92131.24561201921,75195.14409674313
3321,3585,2023-07-08 12:00:00,2023-08-21 12:00:00,415.7435238571881,480.7002836798883,1,0.15624238525724676,18270.37542343028,264,-11.60817354793463,15.624238525724676,1.0,1.345968722918051,Bearish,3801600.0,12,Saturday,London,2023,7,135206.47693870636,110401.62103544948,75195.14409674313
3585,3893,2023-08-21 12:00:00,2023-10-11 20:00:00,480.7002836798883,467.1691805368397,-1,0.028148731345578604,3805.890795529814,308,-8.09009467707542,4.858362278995044,0.5793872446951649,0.6005321906506226,Bullish,4435200.0,12,Monday,London,2023,8,139012.36773423618,114207.5118309793,75195.14409674313
3893,3936,2023-10-11 20:00:00,2023-10-19 00:00:00,467.1691805368397,479.4855345412118,1,0.026363798207362343,3664.8940112730506,43,-0.628313711947992,4.920107809288665,0.5358378155370938,7.830654839657425,Sideways,619200.0,20,Wednesday,NY,2023,10,142677.26174550923,117872.40584225235,75195.14409674313
3936,3937,2023-10-19 00:00:00,2023-10-19 04:00:00,479.4855345412118,473.1749074822954,-1,0.013161245969504853,1877.8105360880722,1,-0.0,1.3161245969504853,1.0,1.3161245969504853,Sideways,14400.0,0,Thursday,Asia,2023,10,144555.0722815973,119750.21637834042,75195.14409674313
3937,3999,2023-10-19 04:00:00,2023-10-29 12:00:00,473.1749074822954,462.8457664559515,1,-0.021829435295510402,-3155.5555970089576,62,-5.805287707075612,0.24813402124779227,-8.797437443578538,0.04274276035369635,Sideways,892800.0,4,Thursday,Asia,2023,10,141399.51668458834,119750.21637834042,78350.69969375209
